,transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
12844,14793,49,356,2017-10-30,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
12845,14794,90,3418,2017-01-24,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
12846,14795,89,2301,2017-12-14,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,42458.0
12847,14796,59,1709,2017-12-26,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
12848,14797,52,2936,2017-08-24,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,38206.0
12849,14798,73,2788,2017-01-20,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
12850,14799,90,3114,2017-10-04,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,36367.0
12851,14801,98,201,2017-09-05,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
12852,14802,91,2393,2017-08-30,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,42226.0
12853,14803,46,1332,2017-11-25,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,41064.0
12854,14804,72,981,2017-09-15,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
12855,14805,67,1314,2017-08-12,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42710.0
12856,14806,83,2169,2017-09-04,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
12857,14807,0,1316,2017-07-05,True,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,33364.0
12858,14809,32,1372,2017-02-18,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
12859,14810,29,2036,2017-04-13,False,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
12860,14811,69,1924,2017-03-09,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,41922.0
12861,14813,70,903,2017-12-14,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
12862,14814,63,2729,2017-12-24,True,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,39880.0
12863,14815,38,2628,2017-02-07,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
12864,14816,0,779,2017-03-18,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
12865,14817,1,3427,2017-05-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,40784.0
12866,14818,13,1111,2017-06-08,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39526.0
12867,14819,97,469,2017-09-14,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,41701.0
12868,14820,2,504,2017-02-09,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,38647.0
12869,14821,66,985,2017-05-20,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
12870,14822,54,1761,2017-12-12,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,33259.0
12871,14823,0,2099,2017-10-28,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34115.0
12872,14824,52,1089,2017-07-22,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
12873,14825,82,3147,2017-07-07,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,38339.0
12874,14826,10,1336,2017-10-06,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,35378.0
12875,14827,50,2946,2017-10-28,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,39915.0
12876,14828,3,841,2017-01-31,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38991.0
12877,14829,0,1821,2017-04-04,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
12878,14830,57,2910,2017-08-31,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42295.0
12879,14831,15,2618,2017-03-31,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
12880,14832,5,2946,2017-11-29,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,42560.0
12881,14833,43,3286,2017-01-15,True,Cancelled,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
12882,14834,56,1916,2017-05-26,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34115.0
12883,14835,37,773,2017-08-13,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,39526.0
12884,14837,78,2611,2017-10-10,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
12885,14839,84,3407,2017-08-22,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,38859.0
12886,14840,31,1140,2017-02-17,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40336.0
12887,14842,38,1802,2017-01-16,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
12888,14843,70,87,2017-07-19,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
12889,14844,67,2621,2017-10-11,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
12890,14847,73,2091,2017-05-13,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
12891,14848,81,577,2017-10-29,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38206.0
12892,14850,87,19,2017-03-25,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
12893,14851,87,216,2017-06-18,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,42105.0
12894,14852,0,2989,2017-07-31,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,41047.0
12895,14854,84,820,2017-03-22,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
12896,14855,17,3126,2017-11-20,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
12897,14856,86,2930,2017-02-04,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
12898,14857,77,2210,2017-07-12,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
12899,14858,0,31,2017-10-02,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,38573.0
12900,14859,41,3221,2017-09-10,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,35378.0
12901,14860,85,462,2017-07-03,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,35667.0
12902,14861,13,616,2017-02-19,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
12903,14862,50,1160,2017-01-25,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
12904,14863,35,2240,2017-06-11,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,33549.0
12905,14865,91,2452,2017-11-25,False,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,38002.0
12906,14866,79,925,2017-12-03,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,37873.0
12907,14867,35,2182,2017-11-06,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
12908,14868,0,608,2017-02-03,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,36367.0
12909,14869,46,3323,2017-09-06,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
12910,14870,22,3500,2017-01-11,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
12911,14871,27,1711,2017-04-14,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,35052.0
12912,14873,53,2418,2017-03-02,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35707.0
12913,14874,55,1388,2017-10-08,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
12914,14875,59,2548,2017-01-04,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
12915,14876,84,232,2017-07-19,True,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
12916,14877,3,2638,2017-08-27,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40784.0
12917,14878,35,1772,2017-03-30,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,40649.0
12918,14879,63,94,2017-11-17,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
12919,14880,45,226,2017-09-05,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
12920,14881,68,1629,2017-11-25,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
12921,14882,94,897,2017-02-28,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
12922,14883,64,733,2017-10-23,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
12923,14884,5,2618,2017-05-17,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
12924,14885,80,3004,2017-05-03,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,36145.0
12925,14886,1,1128,2017-07-20,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
12926,14887,43,3108,2017-06-30,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
12927,14888,0,76,2017-03-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,37698.0
12928,14889,15,2751,2017-10-10,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42295.0
12929,14890,0,1681,2017-07-20,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35470.0
12930,14891,21,1927,2017-04-12,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,36334.0
12931,14892,69,2217,2017-02-13,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
12932,14893,73,49,2017-07-19,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
12933,14896,0,1714,2017-01-27,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40336.0
12934,14898,62,721,2017-05-08,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
12935,14899,69,10,2017-08-09,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,38859.0
12936,14900,37,783,2017-03-01,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36146.0
12937,14901,41,216,2017-02-11,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,35160.0
12938,14902,62,2270,2017-06-19,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,41245.0
12939,14903,80,2700,2017-01-31,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
12940,14904,78,2533,2017-05-14,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,42218.0
12941,14905,0,3447,2017-08-18,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
12942,14906,100,65,2017-06-22,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,38193.0
12943,14907,38,1971,2017-01-15,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39427.0
12944,14909,52,2973,2017-07-16,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
12945,14910,73,1482,2017-02-27,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
12946,14911,17,351,2017-10-20,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,42404.0
12947,14912,2,2908,2017-05-29,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,37659.0
12948,14913,50,3155,2017-11-06,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,39915.0
12949,14914,68,3228,2017-03-31,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
12950,14915,41,1982,2017-09-07,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,35160.0
12951,14916,67,1739,2017-09-17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
12952,14917,5,1695,2017-04-22,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38573.0
12953,14918,63,2165,2017-08-08,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
12954,14919,0,2182,2017-04-10,True,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,33888.0
12955,14921,2,590,2017-09-11,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41167.0
12956,14923,68,2702,2017-05-24,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,42105.0
12957,14924,70,1513,2017-05-11,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,34996.0
12958,14925,70,144,2017-03-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
12959,14926,48,1234,2017-06-12,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
12960,14927,77,484,2017-10-27,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
12961,14928,97,1994,2017-06-11,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
12962,14929,62,639,2017-03-23,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
12963,14930,32,938,2017-09-08,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
12964,14931,31,1,2017-12-14,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,37337.0
12965,14932,49,1785,2017-01-21,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
12966,14933,37,2013,2017-11-13,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
12967,14934,70,647,2017-02-02,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,36833.0
12968,14935,36,2812,2017-07-15,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,35470.0
12969,14936,32,2203,2017-08-05,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,36367.0
12970,14937,26,1597,2017-03-26,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
12971,14938,57,1906,2017-04-21,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
12972,14940,24,570,2017-11-25,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,34115.0
12973,14941,78,1603,2017-12-07,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,37873.0
12974,14942,90,825,2017-12-20,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37626.0
12975,14943,21,3064,2017-05-23,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,34165.0
12976,14944,10,221,2017-02-02,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
12977,14945,59,145,2017-05-24,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
12978,14946,35,539,2017-09-09,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
12979,14947,15,423,2017-01-25,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
12980,14948,15,3014,2017-02-18,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
12981,14949,3,648,2017-02-01,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
12982,14950,44,445,2017-05-15,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
12983,14951,63,528,2017-04-22,True,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
12984,14952,79,1611,2017-02-15,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,36145.0
12985,14953,0,1358,2017-11-05,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
12986,14954,57,3445,2017-05-13,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,34143.0
12987,14955,75,2793,2017-03-06,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,33429.0
12988,14956,45,22,2017-09-24,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
12989,14957,22,1580,2017-04-16,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
12990,14958,19,1958,2017-10-22,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
12991,14959,0,2045,2017-09-13,False,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36367.0
12992,14960,54,938,2017-10-30,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
12993,14961,57,2771,2017-11-16,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,39880.0
12994,14962,78,2190,2017-07-01,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
12995,14963,6,1176,2017-10-14,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,42560.0
12996,14964,49,2385,2017-10-31,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
12997,14965,31,1616,2017-06-05,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,39031.0
12998,14966,46,965,2017-02-05,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,39526.0
12999,14967,3,3204,2017-08-04,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,42145.0
13000,14968,87,2540,2017-04-10,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,34079.0
13001,14969,27,3476,2017-08-20,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,36334.0
13002,14970,57,3045,2017-09-17,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42295.0
13003,14971,63,2787,2017-11-23,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
13004,14972,84,1331,2017-12-25,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
13005,14973,22,2063,2017-03-11,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
13006,14974,26,2388,2017-07-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
13007,14975,49,717,2017-07-26,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,37823.0
13008,14976,12,775,2017-10-26,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
13009,14977,97,1772,2017-07-15,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,42560.0
13010,14978,88,877,2017-07-03,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36367.0
13011,14979,5,1678,2017-10-23,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,40649.0
13012,14980,94,2653,2017-06-22,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
13013,14982,38,29,2017-12-08,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
13014,14983,88,1468,2017-01-16,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
13015,14985,4,3495,2017-02-11,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
13016,14986,6,457,2017-09-06,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,42710.0
13017,14987,53,442,2017-02-06,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
13018,14988,38,1460,2017-05-15,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,42145.0
13019,14989,58,1991,2017-01-15,True,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,42172.0
13020,14991,22,2071,2017-02-14,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
13021,14992,64,2843,2017-07-17,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,33879.0
13022,14993,48,3275,2017-03-31,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
13023,14994,35,3112,2017-12-19,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
13024,14995,82,2712,2017-01-04,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,37337.0
13025,14996,52,599,2017-09-06,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37823.0
13026,14997,13,3343,2017-07-20,True,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,39880.0
13027,14998,23,3246,2017-05-18,False,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
13028,15000,77,276,2017-01-26,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
13029,15002,87,2475,2017-05-10,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
13030,15003,67,2540,2017-07-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42710.0
13031,15004,38,933,2017-09-14,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
13032,15006,27,1498,2017-05-19,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,42696.0
13033,15007,25,3223,2017-02-07,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,33552.0
13034,15008,64,3210,2017-12-21,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
13035,15009,61,1975,2017-03-25,True,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
13036,15010,82,1722,2017-03-19,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
13037,15011,54,3104,2017-07-26,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42295.0
13038,15012,49,1585,2017-06-24,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,33259.0
13039,15013,30,198,2017-08-16,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
13040,15014,35,1405,2017-06-03,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41167.0
13041,15015,34,2784,2017-10-17,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
13042,15016,57,1101,2017-09-08,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
13043,15017,76,1411,2017-08-07,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41533.0
13044,15018,55,1245,2017-02-02,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
13045,15019,57,2537,2017-05-31,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,41047.0
13046,15021,77,3115,2017-06-09,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
13047,15022,90,1726,2017-04-27,False,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
13048,15023,82,3380,2017-08-02,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,36334.0
13049,15024,1,8,2017-04-21,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,35667.0
13050,15025,94,2598,2017-10-04,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
13051,15026,64,1619,2017-06-25,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,40410.0
13052,15027,32,1066,2017-06-06,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
13053,15028,34,407,2017-02-04,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,39880.0
13054,15030,50,2574,2017-11-12,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
13055,15031,91,833,2017-05-10,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,35455.0
13056,15032,15,35,2017-03-28,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,35667.0
13057,15033,19,2248,2017-03-31,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
13058,15034,83,1374,2017-03-25,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
13059,15035,68,1783,2017-06-27,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,42105.0
13060,15036,34,1327,2017-02-03,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
13061,15037,7,1481,2017-02-02,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
13062,15038,55,2194,2017-09-09,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,33259.0
13063,15039,94,2169,2017-02-05,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
13064,15040,37,1891,2017-10-10,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,42105.0
13065,15041,0,3375,2017-12-18,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40336.0
13066,15042,40,2348,2017-10-31,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
13067,15043,13,1219,2017-08-30,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
13068,15044,18,2912,2017-01-05,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
13069,15045,21,1531,2017-05-10,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,34165.0
13070,15046,0,1151,2017-01-05,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,42218.0
13071,15048,5,3127,2017-02-14,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
13072,15049,74,2668,2017-10-30,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
13073,15050,3,1462,2017-07-27,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,39298.0
13074,15051,40,1998,2017-07-27,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,40649.0
13075,15052,0,88,2017-03-12,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,34143.0
